image_id,canny_edge_density,multiscale_lab_residual_entropy,jpeg_bytes_per_pixel_q90,hasler_susstrunk_colourfulness,global_luminance_cv,horizontal_mirror_similarity
X_opencv_S101_R026,0.009906768798828125,3.3117469353214584,0.061603546142578125,32.02399241082862,0.20242928241858546,0.9390674067478554
X_opencv_S101_R027,0.009227752685546875,3.3408534175006928,0.059051513671875,18.079061149629403,0.20942490651253803,0.9713045008042279
X_opencv_S101_R028,0.008831024169921875,3.3016935332866266,0.056629180908203125,7.192610237281365,0.24316798410593055,0.9826151230755974
X_opencv_S101_R029,0.00954437255859375,2.9406198215355723,0.056758880615234375,40.36986313110087,0.11065509844623783,0.9737226000019148
X_opencv_S101_R030,0.0095672607421875,3.169338615747116,0.0579376220703125,29.436007682365954,0.17118580935944833,0.9626602472043505
X_opencv_S101_R031,0.00910186767578125,3.1387054943335526,0.05499267578125,18.01967499177422,0.1891514964887038,0.97793342739928
X_opencv_S101_R032,0.009899139404296875,3.4930682966053768,0.05919647216796875,8.040580120916045,0.3115316981411377,0.9154167025696998
X_opencv_S101_R033,0.009609222412109375,2.9713562433503435,0.05532073974609375,38.07342695752568,0.11831632218128736,0.9727453792796416
X_opencv_S101_R034,0.00881195068359375,3.0144827429764884,0.05338287353515625,30.444036783823115,0.12480078916559521,0.978308225145527
X_opencv_S101_R035,0.00872802734375,3.076751743907921,0.05358123779296875,17.447005958481864,0.18329309112026382,0.958550157733992
X_opencv_S101_R036,0.009700775146484375,3.5122489331339026,0.058338165283203125,7.549647092249973,0.2815654744626337,0.9142999387254902
X_opencv_S101_R037,0.00901031494140625,2.903825479593763,0.051258087158203125,35.87132915661384,0.10037889976213542,0.977835142846201
X_opencv_S101_R038,0.009918212890625,3.230135201974012,0.05815887451171875,41.206358634758864,0.1640176626225067,0.9343076219745711
X_opencv_S101_R039,0.0093841552734375,3.21417166923894,0.05493927001953125,27.618287772089143,0.15554296127183057,0.9494881125057445
